Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
56,Paul Akouokou,ci,MF,,Lyon,Ligue 1,25,1997,3.4,14,9,2,10,2,6,7,85.7,1,5,1,4,6,20,11,Matches
57,Jean-Daniel Akpa-Akpro,ci,MF,,Monza,it Serie A,30,1992,7.8,20,11,14,4,2,3,9,33.3,6,10,4,6,12,32,15,Matches
58,David Akpan Ankeye,ng,FW,,Genoa,it Serie A,21,2002,0.6,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,Matches
59,Kevin Akpoguma,ng,DF,,Hoffenheim,Bundesliga,28,1995,12.2,35,18,22,12,1,26,35,74.3,9,28,8,20,18,53,32,Matches
60,David Alaba,at,DF,,Real Madrid,La Liga,31,1992,12.8,13,9,7,5,1,4,8,50.0,4,10,7,3,15,28,34,Matches
61,Luis Alberto,es,MF,,Lazio,it Serie A,30,1992,25.7,35,20,16,12,7,15,53,28.3,38,34,4,30,7,42,13,Matches
62,Raúl Albiol,es,DF,,Villarreal,La Liga,37,1985,22.6,25,14,15,9,1,18,27,66.7,9,31,24,7,16,41,102,Matches
63,Thiago Alcántara,es,MF,,Liverpool,Premier League,32,1991,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
64,Carlos Alcaraz,ar,MF,,Juventus,it Serie A,20,2002,4.2,6,6,0,6,0,5,10,50.0,5,5,2,3,5,11,4,Matches
65,Rubén Alcaraz,es,MF,,Cádiz,La Liga,32,1991,34.8,97,59,39,52,6,50,121,41.3,71,60,14,46,33,130,55,Matches
66,Omar Alderete,py,DF,,Getafe,La Liga,26,1996,24.4,28,21,15,13,0,19,35,54.3,16,30,18,12,13,41,111,Matches
67,Iván Alejo,es,MF,,Cádiz,La Liga,28,1995,18.8,40,23,23,11,6,17,57,29.8,40,20,0,20,7,47,17,Matches
68,Carles Aleñá,es,MF,,Getafe,La Liga,25,1998,11.3,24,8,7,14,3,10,24,41.7,14,14,3,11,4,28,13,Matches
69,Trent Alexander-Arnold,eng,DF,,Liverpool,Premier League,24,1998,23.9,39,26,26,11,2,27,87,31.0,60,22,2,20,31,70,48,Matches
70,Aboubacar Ali,fr,MF,FW,Strasbourg,Ligue 1,17,2006,1.4,2,0,0,2,0,0,0,,0,1,0,1,1,3,2,Matches
71,Mohamed Ali Cho,fr,FW,MF,Real Sociedad,La Liga,19,2004,2.8,4,3,3,1,0,2,7,28.6,5,6,0,6,1,5,1,Matches
72,Mohamed Ali Cho,fr,FW,,Nice,Ligue 1,19,2004,9.6,12,9,4,7,1,3,11,27.3,8,10,0,10,3,15,6,Matches
73,Faride Alidou,de,FW,MF,Köln,Bundesliga,22,2001,14.2,10,4,3,6,1,4,18,22.2,14,23,2,21,8,18,15,Matches
74,Nabil Alioui,fr,MF,FW,Le Havre,Ligue 1,24,1999,11.2,3,2,2,1,0,2,4,50.0,2,6,1,5,3,6,4,Matches
75,Alisson,br,GK,,Liverpool,Premier League,30,1992,28.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,Matches
76,Tadeo Allende,ar,MF,FW,Celta Vigo,La Liga,24,1999,3.7,6,1,3,2,1,4,6,66.7,2,3,0,3,3,9,3,Matches
77,Jim Allevinah,ga,MF,DF,Clermont Foot,Ligue 1,28,1995,20.7,30,18,11,14,5,14,35,40.0,21,20,3,17,13,43,30,Matches
78,Domingos André Ribeiro Almeida,pt,FW,MF,Valencia,La Liga,23,2000,10.7,25,15,9,12,4,9,19,47.4,10,13,1,12,6,31,5,Matches
79,Miguel Almirón,py,FW,,Newcastle Utd,Premier League,29,1994,21.5,36,24,13,15,8,11,29,37.9,18,29,2,27,10,46,13,Matches
80,Pontus Almqvist,se,FW,MF,Lecce,it Serie A,24,1999,23.4,45,29,16,22,7,23,51,45.1,28,21,2,19,14,59,10,Matches
81,Marcos Alonso,es,DF,,Barcelona,La Liga,32,1990,2.8,5,3,2,3,0,3,4,75.0,1,2,0,2,4,9,6,Matches
82,Adrià Altimira,es,DF,MF,Villarreal,La Liga,22,2001,8.6,16,7,9,6,1,9,24,37.5,15,18,5,13,5,21,18,Matches
83,Sergi Altimira,es,MF,,Betis,La Liga,21,2001,6.3,15,8,8,6,1,11,23,47.8,12,12,1,11,9,24,10,Matches
84,Edson Álvarez,mx,MF,,West Ham,Premier League,25,1997,26.4,80,39,47,26,7,31,66,47.0,35,59,20,39,42,122,81,Matches
85,Gastón Álvarez,uy,DF,,Getafe,La Liga,23,2000,28.2,68,37,43,20,5,37,57,64.9,20,40,11,29,35,103,80,Matches
86,Hugo Álvarez,es,MF,DF,Celta Vigo,La Liga,20,2003,8.5,14,9,8,3,3,9,20,45.0,11,4,1,3,5,19,9,Matches
87,Julián Álvarez,ar,MF,FW,Manchester City,Premier League,23,2000,29.4,24,13,5,8,11,8,32,25.0,24,30,0,30,2,26,14,Matches
88,Yeray Álvarez,es,DF,,Athletic Club,La Liga,28,1995,12.8,18,9,15,3,0,12,19,63.2,7,8,5,3,11,29,34,Matches
89,Skelly Alvero,fr,MF,,Lyon,Ligue 1,21,2002,4.7,8,7,5,2,1,2,9,22.2,7,5,1,4,2,10,5,Matches
90,Skelly Alvero,fr,MF,,Werder Bremen,Bundesliga,21,2002,1.4,6,4,1,5,0,3,3,100.0,0,3,1,2,1,7,1,Matches
91,Papa Amadou Diallo,sn,FW,,Metz,Ligue 1,19,2004,9.9,18,8,10,7,1,7,21,33.3,14,11,1,10,11,29,16,Matches
92,Selim Amallah,ma,FW,MF,Valencia,La Liga,26,1996,6.7,17,12,7,7,3,3,9,33.3,6,13,0,13,11,28,6,Matches
93,Amath,sn,FW,MF,Mallorca,La Liga,27,1996,4.4,9,6,7,2,0,2,10,20.0,8,2,0,2,3,12,6,Matches
94,Lorenzo Amatucci,it,MF,,Fiorentina,it Serie A,19,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
95,Jordan Amavi,fr,DF,,Brest,Ligue 1,29,1994,1.0,1,1,0,1,0,1,3,33.3,2,2,1,1,3,4,2,Matches
96,Zeki Amdouni,ch,FW,,Burnley,Premier League,22,2000,21.7,27,18,1,15,11,7,25,28.0,18,23,10,13,9,36,10,Matches
97,Kelvin Amian,fr,DF,,Nantes,Ligue 1,25,1998,8.9,16,7,12,4,0,11,15,73.3,4,6,0,6,7,23,28,Matches
98,Bruno Amione,ar,DF,,Hellas Verona,it Serie A,21,2002,6.4,11,3,9,2,0,4,5,80.0,1,4,2,2,9,20,19,Matches
99,Michael Amir Murillo,pa,DF,,Marseille,Ligue 1,27,1996,11.1,23,11,13,6,4,15,23,65.2,8,9,2,7,11,34,34,Matches
100,Nadiem Amiri,de,MF,,Mainz 05,Bundesliga,26,1996,14.6,22,14,8,10,4,13,19,68.4,6,16,2,14,14,36,18,Matches
101,Nadiem Amiri,de,MF,,Leverkusen,Bundesliga,26,1996,1.0,4,2,0,3,1,0,3,0.0,3,0,0,0,0,4,1,Matches
102,Kofi Amoako,de,MF,,Wolfsburg,Bundesliga,18,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
103,Sofyan Amrabat,ma,MF,DF,Manchester Utd,Premier League,26,1996,10.4,27,16,17,8,2,17,31,54.8,14,20,7,13,8,35,19,Matches
104,Joachim Andersen,dk,DF,,Crystal Palace,Premier League,27,1996,37.9,56,35,33,21,2,29,39,74.4,10,33,18,15,41,97,207,Matches
105,Elliot Anderson,eng,MF,FW,Newcastle Utd,Premier League,20,2002,11.4,24,18,12,9,3,15,29,51.7,14,23,4,19,8,32,23,Matches
106,Felipe Anderson,br,FW,MF,Lazio,it Serie A,30,1993,30.8,78,45,32,33,13,34,90,37.8,56,45,3,42,27,105,23,Matches
107,Benjamin André,fr,MF,,Lille,Ligue 1,32,1990,28.6,89,49,39,45,5,43,81,53.1,38,34,5,29,35,124,60,Matches
108,Komnen Andrić,rs,FW,,Clermont Foot,Ligue 1,28,1995,1.9,2,1,0,1,1,0,4,0.0,4,2,0,2,0,2,1,Matches
109,Robert Andrich,de,MF,DF,Leverkusen,Bundesliga,28,1994,18.8,30,18,8,14,8,13,24,54.2,11,15,4,11,20,50,17,Matches
110,Miguel Ángel Rubio,es,DF,,Granada,La Liga,25,1998,17.3,20,12,14,6,0,14,21,66.7,7,31,18,13,28,48,74,Matches
111,Angeliño,es,DF,,Roma,it Serie A,26,1997,12.7,21,11,12,6,3,11,19,57.9,8,11,5,6,12,33,37,Matches
112,Ângelo,br,FW,MF,Strasbourg,Ligue 1,18,2004,12.2,24,11,9,7,8,11,31,35.5,20,18,0,18,9,33,2,Matches
113,Fabrizio Angileri,ar,DF,MF,Getafe,La Liga,29,1994,1.8,1,1,1,0,0,1,3,33.3,2,0,0,0,4,5,8,Matches
114,Jaidon Anthony,eng,FW,,Bournemouth,Premier League,23,1999,1.7,3,1,1,0,2,1,7,14.3,6,3,0,3,1,4,3,Matches
115,Waldemar Anton,de,DF,,Stuttgart,Bundesliga,27,1996,32.1,39,25,21,16,2,23,42,54.8,19,33,20,13,40,79,150,Matches
116,Michail Antonio,jm,FW,,West Ham,Premier League,33,1990,18.8,15,8,5,6,4,3,11,27.3,8,16,3,13,4,19,4,Matches
117,Antony,br,FW,,Manchester Utd,Premier League,23,2000,14.7,40,21,15,19,6,20,40,50.0,20,29,1,28,12,52,9,Matches
118,Christopher Antwi-Adjei,gh,FW,MF,Bochum,Bundesliga,29,1994,13.5,21,12,10,6,5,12,22,54.5,10,13,2,11,2,23,11,Matches
119,Houssem Aouar,dz,MF,FW,Roma,it Serie A,25,1998,8.4,16,11,4,10,2,3,12,25.0,9,5,0,5,4,20,2,Matches
120,Stredair Appuah,fr,FW,MF,Nantes,Ligue 1,19,2004,0.9,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,1,Matches
121,Mauro Arambarri,uy,MF,,Getafe,La Liga,27,1995,3.8,6,2,3,2,1,1,6,16.7,5,1,0,1,2,8,7,Matches
122,Jon Aramburu,ve,DF,,Real Sociedad,La Liga,21,2002,6.0,24,15,12,10,2,15,25,60.0,10,8,3,5,7,31,17,Matches
123,Asaf Arania,il,MF,,Darmstadt 98,Bundesliga,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
124,Julian Araujo,mx,DF,,Las Palmas,La Liga,21,2001,16.2,41,22,29,7,5,23,33,69.7,10,23,16,7,10,51,52,Matches
125,Ronald Araújo,uy,DF,,Barcelona,La Liga,24,1999,22.2,27,22,11,15,1,12,17,70.6,5,20,11,9,12,39,66,Matches
126,Oliver Arblaster,eng,MF,,Sheffield Utd,Premier League,19,2004,10.5,23,14,11,8,4,7,15,46.7,8,17,7,10,15,38,9,Matches
127,Cameron Archer,eng,FW,MF,Sheffield Utd,Premier League,22,2001,20.4,18,13,6,6,6,8,18,44.4,10,22,3,19,1,19,11,Matches
128,Cameron Archer,eng,MF,,Aston Villa,Premier League,22,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
129,Alphonse Areola,fr,GK,,West Ham,Premier League,30,1993,30.0,1,1,1,0,0,1,3,33.3,2,0,0,0,1,2,16,Matches
130,Adu Ares,es,FW,,Athletic Club,La Liga,21,2001,2.9,8,4,4,2,2,2,3,66.7,1,1,0,1,1,9,0,Matches
131,Jesús Areso,es,DF,,Osasuna,La Liga,24,1999,29.6,45,24,25,13,7,31,38,81.6,7,36,15,21,18,63,58,Matches
132,Simone Aresti,it,GK,,Cagliari,it Serie A,37,1986,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
133,Matias Arezo,uy,FW,,Granada,La Liga,20,2002,4.1,7,3,2,5,0,1,5,20.0,4,4,1,3,1,8,4,Matches
134,Iñigo Arguibide,es,DF,,Osasuna,La Liga,18,2005,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,Matches
135,Yoël Armougom,fr,DF,MF,Clermont Foot,Ligue 1,25,1998,2.6,3,3,2,0,1,2,3,66.7,1,1,0,1,1,4,3,Matches
136,José Arnaiz,es,FW,MF,Osasuna,La Liga,28,1995,10.3,14,8,6,4,4,6,21,28.6,15,11,2,9,3,17,2,Matches
137,Hákon Arnar Haraldsson,is,FW,MF,Lille,Ligue 1,20,2003,14.3,12,8,4,7,1,5,21,23.8,16,7,2,5,3,15,5,Matches
138,Marko Arnautović,at,FW,,Inter,it Serie A,34,1989,8.9,10,4,3,5,2,4,7,57.1,3,8,1,7,5,15,5,Matches
139,Maximilian Arnold,de,MF,,Wolfsburg,Bundesliga,29,1994,27.8,51,31,15,27,9,28,57,49.1,29,23,4,19,24,75,60,Matches
140,Mohamed El Arouch,fr,FW,,Lyon,Ligue 1,19,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
141,Sergio Arribas,es,MF,FW,Almería,La Liga,21,2001,22.7,34,17,16,17,1,14,31,45.2,17,20,1,19,16,50,8,Matches
142,Kepa Arrizabalaga,es,GK,,Real Madrid,La Liga,28,1994,13.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,Matches
143,Arthur,br,DF,,Leverkusen,Bundesliga,20,2003,2.0,4,3,2,0,2,2,2,100.0,0,1,1,0,0,4,7,Matches
144,Takuma Asano,jp,FW,MF,Bochum,Bundesliga,28,1994,22.1,17,6,2,9,6,7,23,30.4,16,17,3,14,4,21,11,Matches
145,Marco Asensio,es,MF,FW,Paris S-G,Ligue 1,27,1996,12.4,12,10,4,7,1,4,13,30.8,9,7,0,7,5,17,2,Matches
146,Kristjan Asllani,al,MF,,Inter,it Serie A,21,2002,8.7,7,2,3,4,0,2,11,18.2,9,9,3,6,11,18,8,Matches
147,Joel Asoro,se,FW,MF,Metz,Ligue 1,24,1999,9.4,13,9,7,6,0,3,10,30.0,7,7,1,6,6,19,9,Matches
148,Jonathan Asp Jensen,dk,FW,,Bayern Munich,Bundesliga,17,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,Matches
149,Iago Aspas,es,FW,,Celta Vigo,La Liga,35,1987,30.1,11,6,4,6,1,1,15,6.7,14,23,3,20,10,21,8,Matches
150,Lorenz Assignon,tg,DF,,Burnley,Premier League,23,2000,13.7,35,17,18,13,4,14,27,51.9,13,22,7,15,19,54,43,Matches
151,Lorenz Assignon,tg,DF,,Rennes,Ligue 1,23,2000,11.2,24,12,12,8,4,9,24,37.5,15,9,4,5,9,33,27,Matches
152,Youcef Atal,dz,DF,,Nice,Ligue 1,27,1996,4.0,9,3,6,2,1,6,8,75.0,2,7,1,6,4,13,1,Matches
153,Valentin Atangana Edoa,fr,MF,,Reims,Ligue 1,17,2005,6.2,19,13,6,9,4,5,13,38.5,8,5,1,4,6,25,9,Matches
154,Arthur Atta,fr,MF,FW,Metz,Ligue 1,20,2003,10.3,18,14,8,7,3,8,19,42.1,11,13,3,10,10,28,23,Matches
155,Noah Atubolu,de,GK,,Freiburg,Bundesliga,21,2002,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,Matches
156,Pierre-Emerick Aubameyang,ga,FW,,Marseille,Ligue 1,34,1989,29.1,22,14,4,11,7,7,26,26.9,19,30,5,25,9,31,26,Matches
157,Emil Audero,it,GK,,Inter,it Serie A,26,1997,3.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,Matches
158,Tommaso Augello,it,DF,,Cagliari,it Serie A,28,1994,26.9,26,19,18,6,2,16,25,64.0,9,21,10,11,17,43,89,Matches
159,Carlos Augusto,br,DF,,Inter,it Serie A,24,1999,19.2,29,21,20,9,0,15,22,68.2,7,20,8,12,16,45,52,Matches
160,Yann Aurel Bisseck,de,DF,,Inter,it Serie A,22,2000,10.0,14,6,10,3,1,6,9,66.7,3,10,7,3,5,19,23,Matches
161,Serge Aurier,ci,DF,MF,Nott'ham Forest,Premier League,30,1992,9.3,20,14,9,11,0,5,11,45.5,6,10,3,7,9,29,36,Matches
162,Ezequiel Ávila,ar,FW,MF,Osasuna,La Liga,29,1994,9.6,3,2,1,1,1,3,11,27.3,8,14,0,14,4,7,8,Matches
163,Ezequiel Ávila,ar,FW,,Betis,La Liga,29,1994,3.3,2,1,0,2,0,1,3,33.3,2,2,0,2,1,3,4,Matches
164,Taiwo Awoniyi,ng,FW,,Nott'ham Forest,Premier League,25,1997,11.6,9,7,1,4,4,1,2,50.0,1,7,2,5,1,10,9,Matches
165,André Ayew,gh,FW,,Le Havre,Ligue 1,33,1989,12.3,15,11,7,6,2,6,9,66.7,3,8,3,5,2,17,11,Matches
166,Jordan Ayew,gh,FW,MF,Crystal Palace,Premier League,31,1991,28.3,65,36,23,28,14,21,42,50.0,21,43,2,41,16,81,15,Matches
167,Neil El Aynaoui,fr,MF,,Lens,Ligue 1,22,2001,17.4,37,20,13,20,4,20,46,43.5,26,20,6,14,32,69,21,Matches
168,Sardar Azmoun,ir,FW,MF,Roma,it Serie A,28,1995,6.5,8,5,2,5,1,4,8,50.0,4,4,1,3,3,11,6,Matches
169,César Azpilicueta,es,DF,,Atlético Madrid,La Liga,33,1989,15.8,25,14,15,9,1,12,19,63.2,7,25,6,19,16,41,46,Matches
170,Paulo Azzi,br,DF,MF,Cagliari,it Serie A,29,1994,10.6,19,11,10,6,3,9,18,50.0,9,11,2,9,16,35,23,Matches
171,Oussama El Azzouzi,ma,MF,,Bologna,it Serie A,22,2001,6.1,12,7,4,5,3,7,14,50.0,7,8,2,6,6,18,12,Matches
172,Abdellah Baallal,ma,MF,,Clermont Foot,Ligue 1,18,2004,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,Matches
173,Iddrisu Baba,gh,MF,,Almería,La Liga,27,1996,15.9,46,26,27,18,1,17,39,43.6,22,20,6,14,11,57,27,Matches
174,Srđan Babić,rs,DF,,Almería,La Liga,27,1996,1.0,2,2,0,2,0,1,1,100.0,0,1,1,0,0,2,2,Matches
175,Shavy Babicka,ga,FW,MF,Toulouse,Ligue 1,23,2000,4.1,11,8,2,7,2,2,5,40.0,3,6,1,5,0,11,2,Matches
176,Aliou Badara Baldé,gn,FW,DF,Nice,Ligue 1,20,2002,0.8,4,1,0,3,1,1,1,100.0,0,2,1,1,3,7,0,Matches
177,Loïc Bade,fr,DF,,Sevilla,La Liga,23,2000,25.3,65,41,53,12,0,30,49,61.2,19,23,15,8,38,103,116,Matches
178,Milan Badelj,hr,MF,,Genoa,it Serie A,34,1989,28.2,51,27,23,24,4,24,61,39.3,37,45,13,32,50,101,54,Matches
179,Matthias Bader,de,DF,MF,Darmstadt 98,Bundesliga,26,1997,20.0,51,25,32,11,8,33,65,50.8,32,22,4,18,25,76,20,Matches
180,Benoît Badiashile,fr,DF,,Chelsea,Premier League,22,2001,14.9,21,15,12,9,0,9,14,64.3,5,21,14,7,18,39,66,Matches
181,Alex Baena,es,MF,FW,Villarreal,La Liga,22,2001,28.7,34,21,10,16,8,20,47,42.6,27,23,2,21,13,47,17,Matches
182,Jaime Báez,uy,FW,MF,Frosinone,it Serie A,28,1995,5.6,4,1,0,2,2,0,7,0.0,7,5,0,5,4,8,1,Matches
183,Nicola Bagnolini,it,GK,,Bologna,it Serie A,19,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
